,t,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,omega_1,omega_2,omega_3,omega_4,omega_5,omega_6,omega_7,omega_8,omega_9,omega_10,omega_11,omega_12
5857,1573744311.5377772,0.354153037071228,-0.24461056292057037,-0.0933639332652092,0.1921352744102478,0.08601529896259308,0.008109154179692268,693.2975463867188,715.26806640625,705.9598999023438,690.654052734375,687.1597290039062,699.9462280273438,691.2725830078125,717.0969848632812,704.2879028320312,692.426513671875,688.8291625976562,698.35546875
5858,1573744311.549613,0.3542431890964508,-0.24427559971809387,-0.09180130809545517,0.1907445788383484,0.08559853583574295,0.007840616628527641,692.5339965820312,716.0128173828125,706.7767944335938,689.7952880859375,687.2947998046875,699.9468383789062,690.4946899414062,717.8428344726562,705.1079711914062,691.5771484375,688.9517822265625,698.3670654296875
5859,1573744311.5586,0.35545265674591064,-0.24522021412849426,-0.09166570752859116,0.19038569927215576,0.08851472288370132,0.004373795818537474,692.4214477539062,716.9922485351562,707.4729614257812,689.5467529296875,687.5541381835938,700.3978271484375,690.371337890625,718.8235473632812,705.810791015625,691.3287963867188,689.2029418945312,698.8271484375
5860,1573744311.568076,0.3557903468608856,-0.2451222985982895,-0.08969197422266006,0.18863247334957123,0.08931691944599152,0.0032320197205990553,691.91015625,717.5370483398438,708.0299072265625,688.867431640625,687.7116088867188,700.4094848632812,689.8472900390625,719.3713989257812,706.3685913085938,690.6580200195312,689.3541259765625,698.8438720703125
5861,1573744311.5775871,0.35737839341163635,-0.2461645007133484,-0.08847879618406296,0.1874655783176422,0.09366425126791,-0.001375743537209928,691.8140258789062,718.47705078125,708.6791381835938,688.4692993164062,688.0469360351562,700.7973022460938,689.7352294921875,720.3173828125,707.0204467773438,690.2650756835938,689.6858520507812,699.2354736328125
5862,1573744311.5866914,0.35863348841667175,-0.24721328914165497,-0.08792821317911148,0.1869836002588272,0.09740641713142395,-0.005367178004235029,691.8954467773438,718.9718017578125,709.1044921875,688.11279296875,688.4320068359375,700.845458984375,689.8101806640625,720.8147583007812,707.4473266601562,689.912841796875,690.0658569335938,699.2862548828125
5863,1573744311.5983071,0.3593789339065552,-0.24767714738845825,-0.08466491848230362,0.1833816021680832,0.10057663917541504,-0.009143978357315063,691.3121948242188,719.7124633789062,709.5532836914062,687.3507080078125,688.52294921875,701.0971069335938,689.2156372070312,721.554931640625,707.906494140625,689.14892578125,690.1470336914062,699.5482788085938
5864,1573744311.6082919,0.3611695468425751,-0.24905475974082947,-0.08336304128170013,0.18187029659748077,0.10628647357225418,-0.015231766737997532,691.2124633789062,720.57275390625,710.0397338867188,686.86376953125,688.8134765625,701.4412841796875,689.102783203125,722.4192504882812,708.39990234375,688.6619262695312,690.4317626953125,699.8983764648438
5865,1573744311.6185386,0.362278014421463,-0.2500542104244232,-0.08016669005155563,0.17824620008468628,0.1115851178765297,-0.020971138030290604,691.0160522460938,721.1263427734375,710.277587890625,686.2754516601562,689.070556640625,701.6644897460938,688.9004516601562,722.97216796875,708.648193359375,688.068603515625,690.6815185546875,700.1283569335938
5866,1573744311.6286778,0.36328065395355225,-0.250984251499176,-0.07649586349725723,0.1742023080587387,0.11726193875074387,-0.02695772610604763,690.8734741210938,721.4819946289062,710.366943359375,685.668701171875,689.35009765625,701.7822265625,688.7540283203125,723.3273315429688,708.746826171875,687.4570922851562,690.9554443359375,700.2503662109375
5867,1573744311.6371562,0.3643069863319397,-0.25181153416633606,-0.0726776048541069,0.17007595300674438,0.12335100769996643,-0.033099465072155,690.7628173828125,721.750244140625,710.29638671875,685.1536865234375,689.5463256835938,701.9558715820312,688.6376953125,723.5975341796875,708.6836547851562,686.9375,691.151123046875,700.4243774414062
5868,1573744311.6467295,0.36448514461517334,-0.2523025572299957,-0.06981179863214493,0.16658909618854523,0.12673062086105347,-0.03692289814352989,690.6528930664062,721.8968505859375,710.2542724609375,684.8115234375,689.702880859375,702.06982421875,688.532470703125,723.738037109375,708.6533203125,686.584716796875,691.2999267578125,700.5454711914062
5869,1573744311.6564293,0.36536023020744324,-0.2537427544593811,-0.06730270385742188,0.16320465505123138,0.1333942413330078,-0.04425642266869545,690.8313598632812,722.0609741210938,710.1624145507812,684.4169311523438,690.09228515625,702.1425170898438,688.7212524414062,723.8935546875,708.5775756835938,686.1747436523438,691.6769409179688,700.6279296875
5870,1573744311.6653192,0.3661317527294159,-0.2547765374183655,-0.06418513506650925,0.15967316925525665,0.13998669385910034,-0.05103670433163643,691.0703125,722.0202026367188,709.9584350585938,684.047607421875,690.5105590820312,702.1223754882812,688.966064453125,723.8499145507812,708.3817138671875,685.7977905273438,692.0908813476562,700.6091918945312
5871,1573744311.674155,0.36673712730407715,-0.2554038166999817,-0.06207216903567314,0.1573968380689621,0.14468112587928772,-0.05572822317481041,691.1774291992188,721.9695434570312,709.776611328125,683.753662109375,690.7382202148438,702.0940551757812,689.0742797851562,723.799560546875,708.2034912109375,685.5007934570312,692.3179321289062,700.5797119140625
5872,1573744311.6859887,0.36727043986320496,-0.25651708245277405,-0.057539887726306915,0.1521366834640503,0.15316307544708252,-0.06462664902210236,691.46435546875,721.8064575195312,709.4432373046875,683.2638549804688,691.308837890625,702.048583984375,689.3739624023438,723.6289672851562,707.8836669921875,684.997314453125,692.8796997070312,700.538818359375
5873,1573744311.6948576,0.36715513467788696,-0.2570253312587738,-0.0551169291138649,0.14915847778320312,0.15690504014492035,-0.0688137337565422,691.7285766601562,721.68603515625,709.3258666992188,683.1138305664062,691.7317504882812,702.0253295898438,689.6514282226562,723.5,707.77587890625,684.8369140625,693.2936401367188,700.521240234375
5874,1573744311.705328,0.3674600422382355,-0.25805938243865967,-0.05247229337692261,0.14581240713596344,0.16349364817142487,-0.07593415677547455,692.1776733398438,721.5712280273438,709.12890625,682.9118041992188,692.3273315429688,702.0269775390625,690.1162719726562,723.3759765625,707.5910034179688,684.6217651367188,693.8785400390625,700.5294189453125
5875,1573744311.7152286,0.36760425567626953,-0.25895658135414124,-0.04980584979057312,0.14240948855876923,0.16985975205898285,-0.08271098136901855,692.6004638671875,721.3515014648438,708.760498046875,682.8067626953125,692.7832641601562,702.0717163085938,690.5557250976562,723.1466064453125,707.234375,684.5017700195312,694.326416015625,700.5792846679688
5876,1573744311.725196,0.3673963248729706,-0.2595331072807312,-0.04816507175564766,0.14011907577514648,0.17348234355449677,-0.08663085848093033,692.9841918945312,721.0575561523438,708.3538208007812,682.9351806640625,693.027099609375,702.1255493164062,690.95703125,722.8425903320312,706.8369750976562,684.6161499023438,694.5647583007812,700.6372680664062
5877,1573744311.7357523,0.3674030601978302,-0.26016271114349365,-0.04517457261681557,0.13650742173194885,0.17986705899238586,-0.09318698197603226,693.3139038085938,720.7116088867188,707.8059692382812,682.8441772460938,693.3317260742188,702.1793212890625,691.3013305664062,722.4889526367188,706.2986450195312,684.511474609375,694.8659057617188,700.6928100585938
5878,1573744311.7442605,0.36723387241363525,-0.2602364718914032,-0.04412943869829178,0.13526885211467743,0.1813758909702301,-0.09466058760881424,693.475830078125,720.5665893554688,707.588134765625,682.9544067382812,693.4072875976562,702.2572021484375,691.4690551757812,722.3411254882812,706.0830688476562,684.6168823242188,694.9422607421875,700.7698974609375
5879,1573744311.7539384,0.3665831983089447,-0.2604413628578186,-0.039526261389255524,0.12966817617416382,0.18800215423107147,-0.10144567489624023,693.775634765625,720.2252197265625,706.8860473632812,683.0697631835938,693.6454467773438,702.6173095703125,691.7876586914062,721.9879760742188,705.3954467773438,684.7106323242188,695.1786499023438,701.1324462890625
5880,1573744311.7657075,0.3656856119632721,-0.260475218296051,-0.03729618340730667,0.12654367089271545,0.18977513909339905,-0.1036524847149849,693.940185546875,719.9828491210938,706.5036010742188,683.274658203125,693.7224731445312,702.8103637695312,691.971435546875,721.7317504882812,705.026123046875,684.8970947265625,695.2486572265625,701.3330688476562
5881,1573744311.7748642,0.36482003331184387,-0.26015403866767883,-0.03359784558415413,0.12243003398180008,0.1931302398443222,-0.10685219615697861,694.2310791015625,719.5972290039062,705.9843139648438,683.5187377929688,693.9147338867188,703.038330078125,692.2754516601562,721.3395385742188,704.5115966796875,685.1307373046875,695.4442749023438,701.5580444335938
5882,1573744311.7851841,0.36392533779144287,-0.25995883345603943,-0.03100842423737049,0.11947941780090332,0.19498638808727264,-0.10872909426689148,694.5812377929688,719.15185546875,705.5480346679688,683.79150390625,694.126220703125,703.1006469726562,692.6420288085938,720.8854370117188,704.0792236328125,685.394287109375,695.6551513671875,701.6199340820312
5883,1573744311.7937489,0.36286014318466187,-0.26012343168258667,-0.02961268089711666,0.11717908829450607,0.19552353024482727,-0.10994753241539001,694.8995971679688,718.8218994140625,705.2466430664062,684.0806884765625,694.3157958984375,703.1460571289062,692.9859619140625,720.5374755859375,703.7910766601562,685.6652221679688,695.8325805664062,701.6763305664062
5884,1573744311.8036797,0.3617599308490753,-0.2600545287132263,-0.02834094502031803,0.11523005366325378,0.19488339126110077,-0.10978823155164719,695.1416015625,718.4512329101562,704.9467163085938,684.380615234375,694.4020385742188,703.1402587890625,693.2498168945312,720.1517944335938,703.50048828125,685.950927734375,695.9100952148438,701.678466796875
5885,1573744311.8133738,0.3610992133617401,-0.26027533411979675,-0.028254825621843338,0.11457493901252747,0.1942283809185028,-0.10957678407430649,695.41162109375,718.1912231445312,704.7235717773438,684.6838989257812,694.4628295898438,703.1331176757812,693.5382690429688,719.8790893554688,703.2850952148438,686.2423095703125,695.962890625,701.6786499023438
5886,1573744311.8243597,0.3603973388671875,-0.2603936791419983,-0.028169728815555573,0.11387899518013,0.19307921826839447,-0.10888607054948807,695.4888305664062,717.9118041992188,704.4545288085938,684.8771362304688,694.3617553710938,703.0780029296875,693.6323852539062,719.5869750976562,703.0248413085938,686.4229125976562,695.853759765625,701.6317749023438
5887,1573744311.834464,0.3596113920211792,-0.26029422879219055,-0.02799302153289318,0.11329701542854309,0.19108177721500397,-0.10714942961931229,695.544189453125,717.5441284179688,704.1476440429688,685.0997314453125,694.2008666992188,702.9662475585938,693.7025756835938,719.2090454101562,702.7232055664062,686.6364135742188,695.6881103515625,701.52490234375
5888,1573744311.8423624,0.3586112856864929,-0.25989750027656555,-0.02711372636258602,0.11210387200117111,0.1886986345052719,-0.10498665273189545,695.5510864257812,717.1738891601562,703.9086303710938,685.2750854492188,694.08984375,702.8389892578125,693.7225341796875,718.8297119140625,702.48828125,686.8047485351562,695.5729370117188,701.401611328125
5889,1573744311.8524761,0.35755711793899536,-0.2595404088497162,-0.026896076276898384,0.11150646209716797,0.18508075177669525,-0.10173626244068146,695.5977783203125,716.89453125,703.8084716796875,685.531982421875,694.0054321289062,702.728271484375,693.78369140625,718.53955078125,702.3931884765625,687.0538330078125,695.4817504882812,701.29736328125
5890,1573744311.8621883,0.3566204309463501,-0.25924813747406006,-0.026445232331752777,0.1107887551188469,0.18237914144992828,-0.09941790997982025,695.6586303710938,716.5557250976562,703.719970703125,685.638916015625,694.0284423828125,702.4954223632812,693.8583374023438,718.1910400390625,702.3085327148438,687.1553955078125,695.4969482421875,701.070556640625
5891,1573744311.873891,0.3558294177055359,-0.25914499163627625,-0.027992000803351402,0.11215846240520477,0.17721308767795563,-0.09469971805810928,695.7955932617188,716.2515869140625,703.7608032226562,685.8931884765625,693.9873046875,702.1715087890625,694.0098876953125,717.8768310546875,702.351318359375,687.4060668945312,695.4466552734375,700.7538452148438
5892,1573744311.8824658,0.3552640378475189,-0.25879672169685364,-0.028201371431350708,0.11244817078113556,0.17421266436576843,-0.09175505489110947,695.839111328125,716.0352172851562,703.7694091796875,686.018310546875,693.9677734375,701.9840698242188,694.0586547851562,717.657470703125,702.3580932617188,687.5324096679688,695.4254150390625,700.5670166015625
5893,1573744311.8923311,0.35468176007270813,-0.2587716579437256,-0.029819630086421967,0.11385060101747513,0.16993620991706848,-0.0879654660820961,695.9154052734375,715.90234375,703.9161376953125,686.1828002929688,693.96142578125,701.7463989257812,694.1460571289062,717.5159912109375,702.508056640625,687.6932983398438,695.4095458984375,700.3372802734375
5894,1573744311.9028935,0.3541121482849121,-0.25900718569755554,-0.032458070665597916,0.11606860905885696,0.16510407626628876,-0.08383265137672424,696.0711669921875,715.79150390625,704.079833984375,686.450927734375,693.9459838867188,701.514892578125,694.3175659179688,717.3926391601562,702.6780395507812,687.9540405273438,695.3809204101562,700.1173706054688
5895,1573744311.9127576,0.3537265956401825,-0.25898781418800354,-0.034923236817121506,0.11847642064094543,0.16047729551792145,-0.0794205367565155,696.1172485351562,715.6049194335938,704.1004028320312,686.693603515625,693.7574462890625,701.283447265625,694.3714599609375,717.2005615234375,702.6986694335938,688.1952514648438,695.1880493164062,699.8899536132812
5896,1573744311.9207242,0.35306867957115173,-0.2586623430252075,-0.035665690898895264,0.11913735419511795,0.15683050453662872,-0.07604911178350449,696.1366577148438,715.5029296875,704.2450561523438,686.822021484375,693.7672119140625,701.1277465820312,694.3975219726562,717.0933227539062,702.8444213867188,688.322509765625,695.1923217773438,699.7386474609375
5897,1573744311.9325645,0.352499395608902,-0.25861185789108276,-0.03810383751988411,0.12149600684642792,0.15191888809204102,-0.07162822037935257,696.1187744140625,715.22607421875,704.3607177734375,686.8440551757812,693.6929321289062,700.6602783203125,694.3904418945312,716.8082885742188,702.9616088867188,688.3435668945312,695.1077270507812,699.2789916992188
